sep=;
time;model_id;model_name;port_name;data
179;6;JurongEast;outputNeighborhood;<180000,5.47895e-14,9.60324e-13,2.25766e-07>
179;6;JurongEast;;<180000,4.96352e-14,8.75249e-13,2.25766e-07>
179;7;Orchard;outputNeighborhood;<30000,2.00493e-13,3.51669e-12,8.27702e-07>
179;7;Orchard;;<30000,1.81629e-13,3.20512e-12,8.27703e-07>
179;8;MarinaBay;outputNeighborhood;<60000,1.39519e-11,5.05852e-10,0.00200446>
179;8;MarinaBay;;<60000,1.25628e-11,4.58057e-10,0.00200446>
179;9;PasirRis;outputNeighborhood;<150000,1.03816e-11,3.77946e-10,0.001503>
179;9;PasirRis;;<150000,9.34748e-12,3.42228e-10,0.001503>
179;10;Yishun;outputNeighborhood;<230000,1.04332e-18,8.35299e-18,2.88297e-14>
179;10;Yishun;;<230000,9.5871e-19,7.72635e-18,2.88305e-14>
180;1;Woodlands;outputNeighborhood;<260000,1.18391e-16,1.33139e-15,3.38973e-11>
180;1;Woodlands;;<260000,1.07975e-16,1.22193e-15,3.38975e-11>
180;2;AngMoKio;outputNeighborhood;<160000,4.33572e-16,4.8775e-15,1.24274e-10>
180;2;AngMoKio;;<160000,3.95422e-16,4.47646e-15,1.24275e-10>
180;3;BukitMerah;outputNeighborhood;<170000,9.47943e-12,3.44558e-10,0.00150361>
180;3;BukitMerah;;<170000,8.53594e-12,3.11998e-10,0.00150361>
180;4;Geylang;outputNeighborhood;<100000,6.03509e-11,6.02765e-08,10.01>
180;4;Geylang;;<100000,5.43289e-11,5.42609e-08,10.01>
180;5;Tampines;outputNeighborhood;<240000,9.87579e-14,1.74473e-12,4.51385e-07>
180;5;Tampines;;<240000,8.94608e-14,1.59001e-12,4.51385e-07>
180;6;JurongEast;outputNeighborhood;<180000,4.96352e-14,8.75249e-13,2.25766e-07>
180;6;JurongEast;;<180000,4.49641e-14,7.97651e-13,2.25766e-07>
180;7;Orchard;outputNeighborhood;<30000,1.81629e-13,3.20512e-12,8.27703e-07>
180;7;Orchard;;<30000,1.64534e-13,2.92093e-12,8.27703e-07>
180;8;MarinaBay;outputNeighborhood;<60000,1.25628e-11,4.58057e-10,0.00200446>
180;8;MarinaBay;;<60000,1.1312e-11,4.14764e-10,0.00200446>
180;9;PasirRis;outputNeighborhood;<150000,9.34748e-12,3.42228e-10,0.001503>
180;9;PasirRis;;<150000,8.41641e-12,3.09875e-10,0.001503>
180;10;Yishun;outputNeighborhood;<230000,9.5871e-19,7.72635e-18,2.88305e-14>
180;10;Yishun;;<230000,8.80845e-19,7.14546e-18,2.88313e-14>
181;1;Woodlands;outputNeighborhood;<260000,1.07975e-16,1.22193e-15,3.38975e-11>
181;1;Woodlands;;<260000,9.84674e-17,1.12133e-15,3.38976e-11>
181;2;AngMoKio;outputNeighborhood;<160000,3.95422e-16,4.47646e-15,1.24275e-10>
181;2;AngMoKio;;<160000,3.606e-16,4.1079e-15,1.24275e-10>
181;3;BukitMerah;outputNeighborhood;<170000,8.53594e-12,3.11998e-10,0.00150361>
181;3;BukitMerah;;<170000,7.68635e-12,2.82505e-10,0.00150361>
181;4;Geylang;outputNeighborhood;<100000,5.43289e-11,5.42609e-08,10.01>
181;4;Geylang;;<100000,4.89079e-11,4.88457e-08,10.01>
181;5;Tampines;outputNeighborhood;<240000,8.94608e-14,1.59001e-12,4.51385e-07>
181;5;Tampines;;<240000,8.10358e-14,1.4489e-12,4.51385e-07>
181;6;JurongEast;outputNeighborhood;<180000,4.49641e-14,7.97651e-13,2.25766e-07>
181;6;JurongEast;;<180000,4.0731e-14,7.26879e-13,2.25766e-07>
181;7;Orchard;outputNeighborhood;<30000,1.64534e-13,2.92093e-12,8.27703e-07>
181;7;Orchard;;<30000,1.49042e-13,2.66175e-12,8.27703e-07>
181;8;MarinaBay;outputNeighborhood;<60000,1.1312e-11,4.14764e-10,0.00200446>
181;8;MarinaBay;;<60000,1.01858e-11,3.7555e-10,0.00200446>
181;9;PasirRis;outputNeighborhood;<150000,8.41641e-12,3.09875e-10,0.001503>
181;9;PasirRis;;<150000,7.57807e-12,2.80571e-10,0.001503>
181;10;Yishun;outputNeighborhood;<230000,8.80845e-19,7.14546e-18,2.88313e-14>
181;10;Yishun;;<230000,8.09195e-19,6.60708e-18,2.8832e-14>
182;1;Woodlands;outputNeighborhood;<260000,9.84674e-17,1.12133e-15,3.38976e-11>
182;1;Woodlands;;<260000,8.97894e-17,1.02889e-15,3.38977e-11>
182;2;AngMoKio;outputNeighborhood;<160000,3.606e-16,4.1079e-15,1.24275e-10>
182;2;AngMoKio;;<160000,3.28817e-16,3.76923e-15,1.24276e-10>
182;3;BukitMerah;outputNeighborhood;<170000,7.68635e-12,2.82505e-10,0.00150361>
182;3;BukitMerah;;<170000,6.92132e-12,2.55792e-10,0.00150361>
182;4;Geylang;outputNeighborhood;<100000,4.89079e-11,4.88457e-08,10.01>
182;4;Geylang;;<100000,4.40278e-11,4.39709e-08,10.01>
182;5;Tampines;outputNeighborhood;<240000,8.10358e-14,1.4489e-12,4.51385e-07>
182;5;Tampines;;<240000,7.34016e-14,1.32022e-12,4.51385e-07>
182;6;JurongEast;outputNeighborhood;<180000,4.0731e-14,7.26879e-13,2.25766e-07>
182;6;JurongEast;;<180000,3.68951e-14,6.62337e-13,2.25766e-07>
182;7;Orchard;outputNeighborhood;<30000,1.49042e-13,2.66175e-12,8.27703e-07>
182;7;Orchard;;<30000,1.35004e-13,2.42538e-12,8.27703e-07>
182;8;MarinaBay;outputNeighborhood;<60000,1.01858e-11,3.7555e-10,0.00200446>
182;8;MarinaBay;;<60000,9.17163e-12,3.40032e-10,0.00200446>
182;9;PasirRis;outputNeighborhood;<150000,7.57807e-12,2.80571e-10,0.001503>
182;9;PasirRis;;<150000,6.82324e-12,2.54029e-10,0.001503>
182;10;Yishun;outputNeighborhood;<230000,8.09195e-19,6.60708e-18,2.8832e-14>
182;10;Yishun;;<230000,7.43275e-19,6.10821e-18,2.88326e-14>
183;1;Woodlands;outputNeighborhood;<260000,8.97894e-17,1.02889e-15,3.38977e-11>
183;1;Woodlands;;<260000,8.18697e-17,9.4396e-16,3.38978e-11>
183;2;AngMoKio;outputNeighborhood;<160000,3.28817e-16,3.76923e-15,1.24276e-10>
183;2;AngMoKio;;<160000,2.99811e-16,3.45807e-15,1.24276e-10>
183;3;BukitMerah;outputNeighborhood;<170000,6.92132e-12,2.55792e-10,0.00150361>
183;3;BukitMerah;;<170000,6.23244e-12,2.31597e-10,0.00150361>
183;4;Geylang;outputNeighborhood;<100000,4.40278e-11,4.39709e-08,10.01>
183;4;Geylang;;<100000,3.96346e-11,3.95826e-08,10.01>
183;5;Tampines;outputNeighborhood;<240000,7.34016e-14,1.32022e-12,4.51385e-07>
183;5;Tampines;;<240000,6.64841e-14,1.20288e-12,4.51385e-07>
183;6;JurongEast;outputNeighborhood;<180000,3.68951e-14,6.62337e-13,2.25766e-07>
183;6;JurongEast;;<180000,3.34193e-14,6.03483e-13,2.25766e-07>
183;7;Orchard;outputNeighborhood;<30000,1.35004e-13,2.42538e-12,8.27703e-07>
183;7;Orchard;;<30000,1.22284e-13,2.20984e-12,8.27704e-07>
183;8;MarinaBay;outputNeighborhood;<60000,9.17163e-12,3.40032e-10,0.00200446>
183;8;MarinaBay;;<60000,8.25847e-12,3.07863e-10,0.00200446>
183;9;PasirRis;outputNeighborhood;<150000,6.82324e-12,2.54029e-10,0.001503>
183;9;PasirRis;;<150000,6.1436e-12,2.29991e-10,0.001503>
183;10;Yishun;outputNeighborhood;<230000,7.43275e-19,6.10821e-18,2.88326e-14>
183;10;Yishun;;<230000,6.82636e-19,5.64605e-18,2.88333e-14>
184;1;Woodlands;outputNeighborhood;<260000,8.18697e-17,9.4396e-16,3.38978e-11>
184;1;Woodlands;;<260000,7.46426e-17,8.65938e-16,3.38979e-11>
184;2;AngMoKio;outputNeighborhood;<160000,2.99811e-16,3.45807e-15,1.24276e-10>
184;2;AngMoKio;;<160000,2.73343e-16,3.17222e-15,1.24276e-10>
184;3;BukitMerah;outputNeighborhood;<170000,6.23244e-12,2.31597e-10,0.00150361>
184;3;BukitMerah;;<170000,5.61212e-12,2.09684e-10,0.00150361>
184;4;Geylang;outputNeighborhood;<100000,3.96346e-11,3.95826e-08,10.01>
184;4;Geylang;;<100000,3.56798e-11,3.56323e-08,10.01>
184;5;Tampines;outputNeighborhood;<240000,6.64841e-14,1.20288e-12,4.51385e-07>
184;5;Tampines;;<240000,6.02163e-14,1.09589e-12,4.51385e-07>
184;6;JurongEast;outputNeighborhood;<180000,3.34193e-14,6.03483e-13,2.25766e-07>
184;6;JurongEast;;<180000,3.02697e-14,5.49818e-13,2.25766e-07>
184;7;Orchard;outputNeighborhood;<30000,1.22284e-13,2.20984e-12,8.27704e-07>
184;7;Orchard;;<30000,1.10758e-13,2.01332e-12,8.27704e-07>
184;8;MarinaBay;outputNeighborhood;<60000,8.25847e-12,3.07863e-10,0.00200446>
184;8;MarinaBay;;<60000,7.43623e-12,2.78729e-10,0.00200446>
184;9;PasirRis;outputNeighborhood;<150000,6.1436e-12,2.29991e-10,0.001503>
184;9;PasirRis;;<150000,5.53166e-12,2.0822e-10,0.001503>
184;10;Yishun;outputNeighborhood;<230000,6.82636e-19,5.64605e-18,2.88333e-14>
184;10;Yishun;;<230000,6.26863e-19,5.21797e-18,2.88338e-14>
185;1;Woodlands;outputNeighborhood;<260000,7.46426e-17,8.65938e-16,3.38979e-11>
185;1;Woodlands;;<260000,6.80481e-17,7.94273e-16,3.3898e-11>
185;2;AngMoKio;outputNeighborhood;<160000,2.73343e-16,3.17222e-15,1.24276e-10>
185;2;AngMoKio;;<160000,2.49191e-16,2.90967e-15,1.24277e-10>
185;3;BukitMerah;outputNeighborhood;<170000,5.61212e-12,2.09684e-10,0.00150361>
185;3;BukitMerah;;<170000,5.05354e-12,1.89838e-10,0.00150361>
185;4;Geylang;outputNeighborhood;<100000,3.56798e-11,3.56323e-08,10.01>
185;4;Geylang;;<100000,3.21196e-11,3.20762e-08,10.01>
185;5;Tampines;outputNeighborhood;<240000,6.02163e-14,1.09589e-12,4.51385e-07>
185;5;Tampines;;<240000,5.45375e-14,9.98341e-13,4.51386e-07>
185;6;JurongEast;outputNeighborhood;<180000,3.02697e-14,5.49818e-13,2.25766e-07>
185;6;JurongEast;;<180000,2.7416e-14,5.0089e-13,2.25766e-07>
185;7;Orchard;outputNeighborhood;<30000,1.10758e-13,2.01332e-12,8.27704e-07>
185;7;Orchard;;<30000,1.00315e-13,1.83414e-12,8.27704e-07>
185;8;MarinaBay;outputNeighborhood;<60000,7.43623e-12,2.78729e-10,0.00200446>
185;8;MarinaBay;;<60000,6.69585e-12,2.52343e-10,0.00200446>
185;9;PasirRis;outputNeighborhood;<150000,5.53166e-12,2.0822e-10,0.001503>
185;9;PasirRis;;<150000,4.98066e-12,1.88505e-10,0.001503>
185;10;Yishun;outputNeighborhood;<230000,6.26863e-19,5.21797e-18,2.88338e-14>
185;10;Yishun;;<230000,5.75574e-19,4.82154e-18,2.88343e-14>
186;1;Woodlands;outputNeighborhood;<260000,6.80481e-17,7.94273e-16,3.3898e-11>
186;1;Woodlands;;<260000,6.20314e-17,7.28455e-16,3.38981e-11>
186;2;AngMoKio;outputNeighborhood;<160000,2.49191e-16,2.90967e-15,1.24277e-10>
186;2;AngMoKio;;<160000,2.27156e-16,2.66854e-15,1.24277e-10>
186;3;BukitMerah;outputNeighborhood;<170000,5.05354e-12,1.89838e-10,0.00150361>
186;3;BukitMerah;;<170000,4.55056e-12,1.71865e-10,0.00150361>
186;4;Geylang;outputNeighborhood;<100000,3.21196e-11,3.20762e-08,10.01>
186;4;Geylang;;<100000,2.89147e-11,2.8875e-08,10.01>
186;5;Tampines;outputNeighborhood;<240000,5.45375e-14,9.98341e-13,4.51386e-07>
186;5;Tampines;;<240000,4.93925e-14,9.09415e-13,4.51386e-07>
186;6;JurongEast;outputNeighborhood;<180000,2.7416e-14,5.0089e-13,2.25766e-07>
186;6;JurongEast;;<180000,2.48305e-14,4.56285e-13,2.25766e-07>
186;7;Orchard;outputNeighborhood;<30000,1.00315e-13,1.83414e-12,8.27704e-07>
186;7;Orchard;;<30000,9.08531e-14,1.67078e-12,8.27704e-07>
186;8;MarinaBay;outputNeighborhood;<60000,6.69585e-12,2.52343e-10,0.00200446>
186;8;MarinaBay;;<60000,6.02919e-12,2.28448e-10,0.00200446>
186;9;PasirRis;outputNeighborhood;<150000,4.98066e-12,1.88505e-10,0.001503>
186;9;PasirRis;;<150000,4.48455e-12,1.7065e-10,0.001503>
186;10;Yishun;outputNeighborhood;<230000,5.75574e-19,4.82154e-18,2.88343e-14>
186;10;Yishun;;<230000,5.28415e-19,4.45451e-18,2.88348e-14>
187;1;Woodlands;outputNeighborhood;<260000,6.20314e-17,7.28455e-16,3.38981e-11>
187;1;Woodlands;;<260000,5.65424e-17,6.68016e-16,3.38981e-11>
187;2;AngMoKio;outputNeighborhood;<160000,2.27156e-16,2.66854e-15,1.24277e-10>
187;2;AngMoKio;;<160000,2.07054e-16,2.44712e-15,1.24277e-10>
187;3;BukitMerah;outputNeighborhood;<170000,4.55056e-12,1.71865e-10,0.00150361>
187;3;BukitMerah;;<170000,4.09763e-12,1.55588e-10,0.00150361>
187;4;Geylang;outputNeighborhood;<100000,2.89147e-11,2.8875e-08,10.01>
187;4;Geylang;;<100000,2.60295e-11,2.59933e-08,10.01>
187;5;Tampines;outputNeighborhood;<240000,4.93925e-14,9.09415e-13,4.51386e-07>
187;5;Tampines;;<240000,4.47313e-14,8.28352e-13,4.51386e-07>
187;6;JurongEast;outputNeighborhood;<180000,2.48305e-14,4.56285e-13,2.25766e-07>
187;6;JurongEast;;<180000,2.2488e-14,4.15622e-13,2.25766e-07>
187;7;Orchard;outputNeighborhood;<30000,9.08531e-14,1.67078e-12,8.27704e-07>
187;7;Orchard;;<30000,8.2281e-14,1.52188e-12,8.27704e-07>
187;8;MarinaBay;outputNeighborhood;<60000,6.02919e-12,2.28448e-10,0.00200446>
187;8;MarinaBay;;<60000,5.4289e-12,2.06809e-10,0.00200446>
187;9;PasirRis;outputNeighborhood;<150000,4.48455e-12,1.7065e-10,0.001503>
187;9;PasirRis;;<150000,4.03786e-12,1.54482e-10,0.001503>
187;10;Yishun;outputNeighborhood;<230000,5.28415e-19,4.45451e-18,2.88348e-14>
187;10;Yishun;;<230000,4.85059e-19,4.11474e-18,2.88353e-14>
188;1;Woodlands;outputNeighborhood;<260000,5.65424e-17,6.68016e-16,3.38981e-11>
188;1;Woodlands;;<260000,5.15351e-17,6.12523e-16,3.38982e-11>
188;2;AngMoKio;outputNeighborhood;<160000,2.07054e-16,2.44712e-15,1.24277e-10>
188;2;AngMoKio;;<160000,1.88716e-16,2.24382e-15,1.24278e-10>
188;3;BukitMerah;outputNeighborhood;<170000,4.09763e-12,1.55588e-10,0.00150361>
188;3;BukitMerah;;<170000,3.68979e-12,1.40849e-10,0.00150361>
188;4;Geylang;outputNeighborhood;<100000,2.60295e-11,2.59933e-08,10.01>
188;4;Geylang;;<100000,2.34322e-11,2.33991e-08,10.01>
188;5;Tampines;outputNeighborhood;<240000,4.47313e-14,8.28352e-13,4.51386e-07>
188;5;Tampines;;<240000,4.05086e-14,7.54463e-13,4.51386e-07>
188;6;JurongEast;outputNeighborhood;<180000,2.2488e-14,4.15622e-13,2.25766e-07>
188;6;JurongEast;;<180000,2.03658e-14,3.78558e-13,2.25766e-07>
188;7;Orchard;outputNeighborhood;<30000,8.2281e-14,1.52188e-12,8.27704e-07>
188;7;Orchard;;<30000,7.45151e-14,1.38615e-12,8.27705e-07>
188;8;MarinaBay;outputNeighborhood;<60000,5.4289e-12,2.06809e-10,0.00200446>
188;8;MarinaBay;;<60000,4.88838e-12,1.87214e-10,0.00200446>
188;9;PasirRis;outputNeighborhood;<150000,4.03786e-12,1.54482e-10,0.001503>
188;9;PasirRis;;<150000,3.63566e-12,1.39842e-10,0.001503>
188;10;Yishun;outputNeighborhood;<230000,4.85059e-19,4.11474e-18,2.88353e-14>
188;10;Yishun;;<230000,4.45206e-19,3.80028e-18,2.88357e-14>
189;1;Woodlands;outputNeighborhood;<260000,5.15351e-17,6.12523e-16,3.38982e-11>
189;1;Woodlands;;<260000,4.69678e-17,5.61577e-16,3.38983e-11>
189;2;AngMoKio;outputNeighborhood;<160000,1.88716e-16,2.24382e-15,1.24278e-10>
189;2;AngMoKio;;<160000,1.71989e-16,2.05718e-15,1.24278e-10>
189;3;BukitMerah;outputNeighborhood;<170000,3.68979e-12,1.40849e-10,0.00150361>
189;3;BukitMerah;;<170000,3.32254e-12,1.27502e-10,0.00150361>
189;4;Geylang;outputNeighborhood;<100000,2.34322e-11,2.33991e-08,10.01>
189;4;Geylang;;<100000,2.10941e-11,2.10639e-08,10.01>
189;5;Tampines;outputNeighborhood;<240000,4.05086e-14,7.54463e-13,4.51386e-07>
189;5;Tampines;;<240000,3.66832e-14,6.87118e-13,4.51386e-07>
189;6;JurongEast;outputNeighborhood;<180000,2.03658e-14,3.78558e-13,2.25766e-07>
189;6;JurongEast;;<180000,1.84433e-14,3.44775e-13,2.25766e-07>
189;7;Orchard;outputNeighborhood;<30000,7.45151e-14,1.38615e-12,8.27705e-07>
189;7;Orchard;;<30000,6.74799e-14,1.26243e-12,8.27705e-07>
189;8;MarinaBay;outputNeighborhood;<60000,4.88838e-12,1.87214e-10,0.00200446>
189;8;MarinaBay;;<60000,4.40168e-12,1.6947e-10,0.00200446>
189;9;PasirRis;outputNeighborhood;<150000,3.63566e-12,1.39842e-10,0.001503>
189;9;PasirRis;;<150000,3.27352e-12,1.26585e-10,0.001503>
189;10;Yishun;outputNeighborhood;<230000,4.45206e-19,3.80028e-18,2.88357e-14>
189;10;Yishun;;<230000,4.08578e-19,3.50929e-18,2.88361e-14>
190;1;Woodlands;outputNeighborhood;<260000,4.69678e-17,5.61577e-16,3.38983e-11>
190;1;Woodlands;;<260000,4.28022e-17,5.14813e-16,3.38983e-11>
190;2;AngMoKio;outputNeighborhood;<160000,1.71989e-16,2.05718e-15,1.24278e-10>
190;2;AngMoKio;;<160000,1.56734e-16,1.88586e-15,1.24278e-10>
190;3;BukitMerah;outputNeighborhood;<170000,3.32254e-12,1.27502e-10,0.00150361>
190;3;BukitMerah;;<170000,2.99185e-12,1.15416e-10,0.00150361>
190;4;Geylang;outputNeighborhood;<100000,2.10941e-11,2.10639e-08,10.01>
190;4;Geylang;;<100000,1.89893e-11,1.89617e-08,10.01>
190;5;Tampines;outputNeighborhood;<240000,3.66832e-14,6.87118e-13,4.51386e-07>
190;5;Tampines;;<240000,3.3218e-14,6.25743e-13,4.51386e-07>
190;6;JurongEast;outputNeighborhood;<180000,1.84433e-14,3.44775e-13,2.25766e-07>
190;6;JurongEast;;<180000,1.67016e-14,3.13986e-13,2.25766e-07>
190;7;Orchard;outputNeighborhood;<30000,6.74799e-14,1.26243e-12,8.27705e-07>
190;7;Orchard;;<30000,6.11068e-14,1.14969e-12,8.27705e-07>
190;8;MarinaBay;outputNeighborhood;<60000,4.40168e-12,1.6947e-10,0.00200446>
190;8;MarinaBay;;<60000,3.96343e-12,1.53403e-10,0.00200446>
190;9;PasirRis;outputNeighborhood;<150000,3.27352e-12,1.26585e-10,0.001503>
190;9;PasirRis;;<150000,2.94746e-12,1.14581e-10,0.001503>
190;10;Yishun;outputNeighborhood;<230000,4.08578e-19,3.50929e-18,2.88361e-14>
190;10;Yishun;;<230000,3.74918e-19,3.24008e-18,2.88364e-14>
191;1;Woodlands;outputNeighborhood;<260000,4.28022e-17,5.14813e-16,3.38983e-11>
191;1;Woodlands;;<260000,3.90031e-17,4.71892e-16,3.38984e-11>
191;2;AngMoKio;outputNeighborhood;<160000,1.56734e-16,1.88586e-15,1.24278e-10>
191;2;AngMoKio;;<160000,1.42821e-16,1.72862e-15,1.24278e-10>
191;3;BukitMerah;outputNeighborhood;<170000,2.99185e-12,1.15416e-10,0.00150361>
191;3;BukitMerah;;<170000,2.69406e-12,1.04473e-10,0.00150361>
191;4;Geylang;outputNeighborhood;<100000,1.89893e-11,1.89617e-08,10.01>
191;4;Geylang;;<100000,1.70945e-11,1.70694e-08,10.01>
191;5;Tampines;outputNeighborhood;<240000,3.3218e-14,6.25743e-13,4.51386e-07>
191;5;Tampines;;<240000,3.00791e-14,5.69812e-13,4.51386e-07>
191;6;JurongEast;outputNeighborhood;<180000,1.67016e-14,3.13986e-13,2.25766e-07>
191;6;JurongEast;;<180000,1.5124e-14,2.85928e-13,2.25766e-07>
191;7;Orchard;outputNeighborhood;<30000,6.11068e-14,1.14969e-12,8.27705e-07>
191;7;Orchard;;<30000,5.53338e-14,1.04694e-12,8.27705e-07>
191;8;MarinaBay;outputNeighborhood;<60000,3.96343e-12,1.53403e-10,0.00200446>
191;8;MarinaBay;;<60000,3.56882e-12,1.38856e-10,0.00200446>
191;9;PasirRis;outputNeighborhood;<150000,2.94746e-12,1.14581e-10,0.001503>
191;9;PasirRis;;<150000,2.65387e-12,1.03712e-10,0.001503>
191;10;Yishun;outputNeighborhood;<230000,3.74918e-19,3.24008e-18,2.88364e-14>
191;10;Yishun;;<230000,3.43991e-19,2.99105e-18,2.88367e-14>
192;1;Woodlands;outputNeighborhood;<260000,3.90031e-17,4.71892e-16,3.38984e-11>
192;1;Woodlands;;<260000,3.55387e-17,4.32504e-16,3.38984e-11>
192;2;AngMoKio;outputNeighborhood;<160000,1.42821e-16,1.72862e-15,1.24278e-10>
192;2;AngMoKio;;<160000,1.30134e-16,1.58432e-15,1.24278e-10>
192;3;BukitMerah;outputNeighborhood;<170000,2.69406e-12,1.04473e-10,0.00150361>
192;3;BukitMerah;;<170000,2.42592e-12,9.45646e-11,0.00150361>
192;4;Geylang;outputNeighborhood;<100000,1.70945e-11,1.70694e-08,10.01>
192;4;Geylang;;<100000,1.53888e-11,1.53659e-08,10.01>
192;5;Tampines;outputNeighborhood;<240000,3.00791e-14,5.69812e-13,4.51386e-07>
192;5;Tampines;;<240000,2.72359e-14,5.18847e-13,4.51386e-07>
192;6;JurongEast;outputNeighborhood;<180000,1.5124e-14,2.85928e-13,2.25766e-07>
192;6;JurongEast;;<180000,1.36949e-14,2.6036e-13,2.25766e-07>
192;7;Orchard;outputNeighborhood;<30000,5.53338e-14,1.04694e-12,8.27705e-07>
192;7;Orchard;;<30000,5.01045e-14,9.53312e-13,8.27705e-07>
192;8;MarinaBay;outputNeighborhood;<60000,3.56882e-12,1.38856e-10,0.00200446>
192;8;MarinaBay;;<60000,3.21349e-12,1.25684e-10,0.00200446>
192;9;PasirRis;outputNeighborhood;<150000,2.65387e-12,1.03712e-10,0.001503>
192;9;PasirRis;;<150000,2.38952e-12,9.38718e-11,0.001503>
192;10;Yishun;outputNeighborhood;<230000,3.43991e-19,2.99105e-18,2.88367e-14>
192;10;Yishun;;<230000,3.15578e-19,2.76074e-18,2.8837e-14>
193;1;Woodlands;outputNeighborhood;<260000,3.55387e-17,4.32504e-16,3.38984e-11>
193;1;Woodlands;;<260000,3.23797e-17,3.96361e-16,3.38985e-11>
193;2;AngMoKio;outputNeighborhood;<160000,1.30134e-16,1.58432e-15,1.24278e-10>
193;2;AngMoKio;;<160000,1.18565e-16,1.45192e-15,1.24278e-10>
193;3;BukitMerah;outputNeighborhood;<170000,2.42592e-12,9.45646e-11,0.00150361>
193;3;BukitMerah;;<170000,2.18447e-12,8.55933e-11,0.00150361>
193;4;Geylang;outputNeighborhood;<100000,1.53888e-11,1.53659e-08,10.01>
193;4;Geylang;;<100000,1.38533e-11,1.38323e-08,10.01>
193;5;Tampines;outputNeighborhood;<240000,2.72359e-14,5.18847e-13,4.51386e-07>
193;5;Tampines;;<240000,2.46607e-14,4.72409e-13,4.51386e-07>
193;6;JurongEast;outputNeighborhood;<180000,1.36949e-14,2.6036e-13,2.25766e-07>
193;6;JurongEast;;<180000,1.24004e-14,2.37063e-13,2.25767e-07>
193;7;Orchard;outputNeighborhood;<30000,5.01045e-14,9.53312e-13,8.27705e-07>
193;7;Orchard;;<30000,4.5368e-14,8.68002e-13,8.27705e-07>
193;8;MarinaBay;outputNeighborhood;<60000,3.21349e-12,1.25684e-10,0.00200446>
193;8;MarinaBay;;<60000,2.89354e-12,1.13758e-10,0.00200446>
193;9;PasirRis;outputNeighborhood;<150000,2.38952e-12,9.38718e-11,0.001503>
193;9;PasirRis;;<150000,2.15151e-12,8.49625e-11,0.001503>
193;10;Yishun;outputNeighborhood;<230000,3.15578e-19,2.76074e-18,2.8837e-14>
193;10;Yishun;;<230000,2.89478e-19,2.54779e-18,2.88373e-14>
194;1;Woodlands;outputNeighborhood;<260000,3.23797e-17,3.96361e-16,3.38985e-11>
194;1;Woodlands;;<260000,2.94994e-17,3.63201e-16,3.38985e-11>
194;2;AngMoKio;outputNeighborhood;<160000,1.18565e-16,1.45192e-15,1.24278e-10>
194;2;AngMoKio;;<160000,1.08018e-16,1.33044e-15,1.24279e-10>
194;3;BukitMerah;outputNeighborhood;<170000,2.18447e-12,8.55933e-11,0.00150361>
194;3;BukitMerah;;<170000,1.96704e-12,7.74709e-11,0.00150361>
194;4;Geylang;outputNeighborhood;<100000,1.38533e-11,1.38323e-08,10.01>
194;4;Geylang;;<100000,1.2471e-11,1.24519e-08,10.01>
194;5;Tampines;outputNeighborhood;<240000,2.46607e-14,4.72409e-13,4.51386e-07>
194;5;Tampines;;<240000,2.23282e-14,4.30101e-13,4.51386e-07>
194;6;JurongEast;outputNeighborhood;<180000,1.24004e-14,2.37063e-13,2.25767e-07>
194;6;JurongEast;;<180000,1.1228e-14,2.15837e-13,2.25767e-07>
194;7;Orchard;outputNeighborhood;<30000,4.5368e-14,8.68002e-13,8.27705e-07>
194;7;Orchard;;<30000,4.10779e-14,7.90275e-13,8.27705e-07>
194;8;MarinaBay;outputNeighborhood;<60000,2.89354e-12,1.13758e-10,0.00200446>
194;8;MarinaBay;;<60000,2.60545e-12,1.02961e-10,0.00200446>
194;9;PasirRis;outputNeighborhood;<150000,2.15151e-12,8.49625e-11,0.001503>
194;9;PasirRis;;<150000,1.9372e-12,7.68966e-11,0.001503>
194;10;Yishun;outputNeighborhood;<230000,2.89478e-19,2.54779e-18,2.88373e-14>
194;10;Yishun;;<230000,2.65507e-19,2.3509e-18,2.88376e-14>
195;1;Woodlands;outputNeighborhood;<260000,2.94994e-17,3.63201e-16,3.38985e-11>
195;1;Woodlands;;<260000,2.68735e-17,3.32781e-16,3.38985e-11>
195;2;AngMoKio;outputNeighborhood;<160000,1.08018e-16,1.33044e-15,1.24279e-10>
195;2;AngMoKio;;<160000,9.84013e-17,1.219e-15,1.24279e-10>
195;3;BukitMerah;outputNeighborhood;<170000,1.96704e-12,7.74709e-11,0.00150361>
195;3;BukitMerah;;<170000,1.77126e-12,7.01172e-11,0.00150361>
195;4;Geylang;outputNeighborhood;<100000,1.2471e-11,1.24519e-08,10.01>
195;4;Geylang;;<100000,1.12266e-11,1.12092e-08,10.01>
195;5;Tampines;outputNeighborhood;<240000,2.23282e-14,4.30101e-13,4.51386e-07>
195;5;Tampines;;<240000,2.02157e-14,3.91556e-13,4.51386e-07>
195;6;JurongEast;outputNeighborhood;<180000,1.1228e-14,2.15837e-13,2.25767e-07>
195;6;JurongEast;;<180000,1.0166e-14,1.96499e-13,2.25767e-07>
195;7;Orchard;outputNeighborhood;<30000,4.10779e-14,7.90275e-13,8.27705e-07>
195;7;Orchard;;<30000,3.71922e-14,7.19463e-13,8.27705e-07>
195;8;MarinaBay;outputNeighborhood;<60000,2.60545e-12,1.02961e-10,0.00200446>
195;8;MarinaBay;;<60000,2.34604e-12,9.31861e-11,0.00200446>
